timestamp_local,heat_truth_mw,heat_pred_mw,cool_truth_mw,cool_pred_mw,outdoor_temperature_c,week
2023-09-08 04:00:00,0.0,41.99624646202847,9.69340975255801,8.892526544035778,13.3,autumn
2023-09-08 05:00:00,0.0,72.87520647065587,12.426102374254869,10.614661772019202,12.3,autumn
2023-09-08 06:00:00,1.045379797323327e-14,0.0,56.52747650001993,69.36894879363491,13.6,autumn
2023-09-08 07:00:00,5.595521348917013e-14,0.0,365.0399275367257,409.8501146076303,16.5,autumn
2023-09-08 08:00:00,7.651607134609339e-14,0.0,1594.479731368691,1875.556483599163,19.1,autumn
2023-09-08 09:00:00,6.997592460402763e-13,0.0,2608.6282884797165,2841.6051997638206,21.8,autumn
2023-09-08 10:00:00,4.4733548497981363e-13,0.0,2984.2767286901867,3510.19128092098,24.4,autumn
2023-09-08 11:00:00,2.671573564595123e-13,0.0,3069.6918240601103,3664.8338122800833,26.1,autumn
2023-09-08 12:00:00,2.184858171018976e-13,0.0,3286.357839640495,3787.4565632382073,27.0,autumn
2023-09-08 13:00:00,2.7409912467577894e-13,0.0,3719.2144087745614,3931.052521131177,27.3,autumn
2023-09-08 14:00:00,5.474003973740948e-13,0.0,4032.7384852115165,4228.65382347297,27.6,autumn
2023-09-08 15:00:00,1.6909989921516924e-12,0.0,3974.6137494536097,4110.737239621421,27.4,autumn
2023-09-08 16:00:00,3.8140712817829534e-13,0.0,3598.0636002000697,3711.964780685993,26.9,autumn
2023-09-08 17:00:00,7.752266467856554e-13,0.0,2919.784536067616,3411.3710150408006,26.1,autumn
2023-09-08 18:00:00,1.6774133731704563e-13,0.0,1189.8237518853568,1310.4708254995967,23.9,autumn
2023-09-08 19:00:00,1.5704041384794045e-13,0.0,781.4051639835751,809.9129043125452,20.8,autumn
2023-09-08 20:00:00,1.4344302015969234e-13,0.0,453.0597103504178,430.1075014576642,18.8,autumn
2023-09-08 21:00:00,3.638351208188268e-14,0.0,266.4445466562482,204.50189128032088,17.4,autumn
2023-09-08 22:00:00,4.94458419210548e-15,0.0,147.5363030192404,133.47796717014137,17.9,autumn
2023-09-08 23:00:00,7.92879836137787e-15,0.0,88.85235112073443,96.6172597045196,17.9,autumn
2023-09-09 00:00:00,1.5209527997168345e-14,0.0,72.50565851863816,89.34450375485626,18.4,autumn
2023-09-09 01:00:00,4.078335003448569e-15,0.0,46.90295328104734,39.2171142382866,16.4,autumn
2023-09-09 02:00:00,0.0,0.0,33.59749062882146,29.498674496115143,16.1,autumn
2023-09-09 03:00:00,5.293414008157023e-15,0.0,20.660524974062128,13.05726600683623,15.0,autumn
2023-09-09 04:00:00,3.555471541467983e-15,41.99624646202847,8.430351745539829,8.892526544035778,13.3,autumn
2023-09-09 05:00:00,8.888678853669958e-16,98.74077641022834,7.757922912033749,8.426293693581858,13.0,autumn
2023-09-09 06:00:00,0.0,0.0,32.15300395158968,20.671365507681674,14.0,autumn
2023-09-09 07:00:00,4.802134562015279e-14,0.0,330.1314005944908,503.825471495703,16.9,autumn
2023-09-09 08:00:00,3.219475599215719e-13,0.0,1686.7884036940882,2050.5927250556324,19.5,autumn
2023-09-09 09:00:00,3.249934145464471e-13,0.0,2794.359278050196,2999.7791816017457,22.5,autumn
2023-09-09 10:00:00,7.365435816293509e-13,0.0,3135.117043823301,3736.8069359241254,25.2,autumn
2023-09-09 11:00:00,1.5510508311942407e-13,0.0,3231.7975197877813,3827.8710759832356,27.0,autumn
2023-09-09 12:00:00,7.247556836779097e-13,0.0,3482.622387605814,4065.121622427315,28.0,autumn
2023-09-09 13:00:00,1.6564314475544963e-13,0.0,3902.5658706929926,4424.519737671714,28.2,autumn
2023-09-09 14:00:00,3.794848491970423e-13,0.0,4223.477555551696,4475.89747674156,28.5,autumn
2023-09-09 15:00:00,1.7374730331306125e-12,0.0,4157.842177325803,4348.617438668612,28.4,autumn
2023-09-09 16:00:00,9.2790951639766e-13,0.0,3765.564841449407,4137.842803462761,28.0,autumn
2023-09-09 17:00:00,1.0088710887698607e-12,0.0,3073.960079827525,3547.1399986178108,27.1,autumn
2023-09-09 18:00:00,9.78800400827657e-14,0.0,1348.7408197436328,1376.3311777642061,24.9,autumn
2023-09-09 19:00:00,9.590725683279525e-14,0.0,925.8979071889506,919.9052848263457,22.3,autumn
2023-09-09 20:00:00,8.769125152692215e-14,0.0,579.6350259681867,635.7299774135622,20.4,autumn
2023-09-09 21:00:00,6.229418518022145e-14,0.0,441.36423278206416,447.1221381802693,19.1,autumn
2023-09-09 22:00:00,7.410090679145194e-14,0.0,210.48337926633212,198.55172912898047,18.1,autumn
2023-09-09 23:00:00,5.2192714894423414e-15,0.0,101.18717315384056,70.10425772535447,17.1,autumn
2023-09-10 00:00:00,5.228634619805858e-15,0.0,78.28187742559669,54.91441242613571,16.2,autumn
2023-09-10 01:00:00,2.159194680221256e-14,0.0,54.303712642519336,32.38026213352112,15.8,autumn
2023-09-10 02:00:00,8.769298941535105e-15,0.0,31.420098764562617,13.237817012146785,14.6,autumn
2023-09-10 03:00:00,9.717856782969529e-15,0.0,19.325138587093793,12.214727323974802,14.4,autumn
2023-09-10 04:00:00,5.333207312201975e-15,0.0,17.166590377937183,14.169007807065926,15.7,autumn
2023-09-10 05:00:00,1.7777357707339916e-15,0.0,22.564535887046723,36.48416416747287,16.6,autumn
2023-09-10 06:00:00,0.0,0.0,41.18917617938965,36.08933120902878,14.4,autumn
2023-09-10 07:00:00,3.394546484241211e-14,0.0,409.504766745361,418.50765039384464,17.1,autumn
2023-09-10 08:00:00,3.181017249188139e-13,0.0,1936.5645885987783,2060.879665824674,19.7,autumn
2023-09-10 09:00:00,4.863425710819419e-13,0.0,3283.349866177815,3026.828804289443,22.1,autumn
2023-09-10 10:00:00,1.2411907893957424e-12,0.0,3817.0050190673587,3598.0906876567396,24.1,autumn
2023-09-10 11:00:00,1.0534969044502678e-12,0.0,3942.2159781262435,3801.3069331427364,26.2,autumn
2023-09-10 12:00:00,1.0297982533162635e-12,0.0,4252.496651725999,4165.404000875338,28.1,autumn
2023-09-10 13:00:00,1.342705852459973e-12,0.0,4721.439148855978,4395.388797519685,27.9,autumn
2023-09-10 14:00:00,1.1535626682047168e-12,0.0,4979.627964171045,4515.118222298868,28.9,autumn
2023-09-10 15:00:00,4.418657141271832e-13,0.0,4779.824795524066,4657.065369155683,29.4,autumn
2023-09-10 16:00:00,1.0868347567053995e-12,0.0,4192.668312407944,4035.3909476735716,29.2,autumn
2023-09-10 17:00:00,2.1081854787057227e-13,0.0,3268.3559095038872,3679.1070140678685,28.6,autumn
2023-09-10 18:00:00,2.8867113528200083e-13,0.0,1316.2238432856038,1343.7499256792728,25.4,autumn
2023-09-10 19:00:00,1.8138880959392712e-13,0.0,983.255239989177,1084.6963308753207,23.0,autumn
2023-09-10 20:00:00,7.755254155971203e-14,0.0,725.1690949363165,689.8307061778871,20.8,autumn
2023-09-10 21:00:00,1.4023387802165353e-13,0.0,574.0387930097021,645.4568648399559,20.6,autumn
2023-09-10 22:00:00,8.34647911160757e-14,0.0,336.66561378837855,443.96337959868765,19.8,autumn
2023-09-10 23:00:00,0.0,0.0,156.6191462538203,229.67572494975542,20.4,autumn
2023-09-11 00:00:00,0.0,0.0,100.38802482054963,123.00412653079704,19.9,autumn
2023-09-11 01:00:00,0.0,0.0,67.15230231061318,76.26306078477022,18.9,autumn
2023-09-11 02:00:00,0.0,0.0,54.51992160403732,57.871025065096916,18.5,autumn
2023-09-11 03:00:00,0.0,0.0,37.14484859041809,33.522901413343575,16.4,autumn
2023-09-11 04:00:00,0.0,0.0,30.54737188369623,26.97255677929229,15.8,autumn
2023-09-11 05:00:00,0.0,0.0,47.72827616081193,32.4536459867699,15.2,autumn
2023-09-11 06:00:00,0.0,0.0,98.78344560395874,91.6659681906925,15.6,autumn
2023-09-11 07:00:00,0.0,0.0,872.2044033645977,605.1140096449226,18.0,autumn
2023-09-11 08:00:00,0.0,0.0,2453.225669292661,1909.3240995477786,20.1,autumn
2023-09-11 09:00:00,0.0,0.0,3466.6737588607466,2770.257651106656,22.4,autumn
2023-09-11 10:00:00,0.0,0.0,3839.1714826352013,3115.5477705239864,24.6,autumn
2023-09-11 11:00:00,0.0,0.0,3949.450359649517,3533.820762660478,26.4,autumn
2023-09-11 12:00:00,0.0,0.0,4216.992326677027,3922.032039153267,27.9,autumn
2023-09-11 13:00:00,0.0,0.0,4548.613932788268,4362.043165198515,28.5,autumn
2023-09-11 14:00:00,0.0,0.0,4758.097276436766,4553.532398852362,29.4,autumn
2023-09-11 15:00:00,0.0,0.0,4563.759187707226,4379.305651966563,29.6,autumn
2023-09-11 16:00:00,3.017694458042506e-13,0.0,4166.204017501692,4043.6284592440334,29.5,autumn
2023-09-11 17:00:00,6.6312386917685e-13,0.0,3304.6783961301026,3419.9087857469513,28.8,autumn
2023-09-11 18:00:00,0.0,0.0,1514.1183776194719,1578.7342507998555,26.0,autumn
2023-09-11 19:00:00,0.0,0.0,1125.154925715881,1111.2309406095226,23.8,autumn
2023-09-11 20:00:00,0.0,0.0,828.8703705715483,885.8059472386628,21.8,autumn
2023-09-11 21:00:00,0.0,0.0,684.7549003666048,854.6302086758569,21.9,autumn
2023-09-11 22:00:00,0.0,0.0,414.9572095525603,632.72203475579,21.6,autumn
2023-09-11 23:00:00,0.0,0.0,181.6089977141852,198.57318023424563,20.6,autumn
